1.000000000000000000e+00 1.199999999999999956e+00 1.399999999999999911e+00 1.599999999999999867e+00 1.799999999999999822e+00 1.999999999999999778e+00 2.199999999999999734e+00 2.399999999999999467e+00 2.599999999999999645e+00 2.799999999999999822e+00 2.999999999999999556e+00 3.199999999999999289e+00 3.399999999999999467e+00 3.599999999999999645e+00 3.799999999999999378e+00 3.999999999999999112e+00 4.199999999999999289e+00 4.399999999999999467e+00 4.599999999999999645e+00 4.799999999999998934e+00 4.999999999999999112e+00 5.199999999999999289e+00 5.399999999999998579e+00 5.599999999999998757e+00 5.799999999999998934e+00 5.999999999999999112e+00 6.199999999999999289e+00 6.399999999999998579e+00
3.369006752597978505e+01 3.247119229084849223e+01 3.434104386226921690e+01 3.308062990841413864e+01 3.373160624470357050e+01 3.434104386226921690e+01 5.356618324589792479e+01 5.167576584402038975e+01 5.458294472353257731e+01 5.382506210996506013e+01 5.322884614631886535e+01 6.306768830579460428e+01 6.271960636706134551e+01 6.324897322866273441e+01 6.343971790723896476e+01 6.493722937993700839e+01 6.995772347937236191e+01 6.819556225952567274e+01 6.903844303413437444e+01 6.771274298954847382e+01 6.970961338255921191e+01 7.370620468100007372e+01 7.136752102860444325e+01 7.320223993957351638e+01 7.276049501093510230e+01 7.468776113337082734e+01 7.603329010852908709e+01 7.596375653207353196e+01
